Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_ENERGY (mJ),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1733362588883,5500,5500,5500,800,5500,800,5500,800,4299,800,800,4299,5500,800,800,4321,4298,800,800,4299,800,800,800,800,4298,800,800,800,5500,800,5500,800,5.405405521392822,2.777777910232544,22.22222328186035,2.702702760696411,0,5.263157844543457,8.108107566833496,2.702702760696411,2.702702760696411,2.702702760696411,0,10.526315689086914,2.777777910232544,0,5.405405521392822,5.263157844543457,5.405405521392822,2.702702760696411,5.405405521392822,5.263157844543457,2.702702760696411,5.405405521392822,2.777777910232544,2.6315789222717285,7.894736289978027,2.777777910232544,5.555555820465088,0,5.263157844543457,0,19.44444465637207,5.263157844543457,0,3003225107,12282,6066,39222,40,0,180751.9383544922,32790.446350097656,0,67221319680,8589930496,5037981696,0
200,1733362588883,5500,5500,5500,800,5500,800,5500,800,4299,800,800,4299,5500,800,800,4321,4298,800,800,4299,800,800,800,800,4298,800,800,800,5500,800,5500,800,5.405405521392822,2.777777910232544,22.22222328186035,2.702702760696411,0,5.263157844543457,8.108107566833496,2.702702760696411,2.702702760696411,2.702702760696411,0,10.526315689086914,2.777777910232544,0,5.405405521392822,5.263157844543457,5.405405521392822,2.702702760696411,5.405405521392822,5.263157844543457,2.702702760696411,5.405405521392822,2.777777910232544,2.6315789222717285,7.894736289978027,2.777777910232544,5.555555820465088,0,5.263157844543457,0,19.44444465637207,5.263157844543457,0,3003226902,12282,6066,34149,40,0,180752.15338134766,32790.50567626953,0,67221319680,8589930496,5039091712,0
200,1733362589083,5500,5500,5500,800,5500,800,5500,800,4299,800,800,4299,5500,800,800,4321,4298,800,800,4299,800,800,800,800,4298,800,800,800,5500,800,5500,800,0,0,62.5,0,8.333333969116211,0,4.1666669845581055,0,0,0,0,4.1666669845581055,0,0,0,0,0,0,0,0,0,0,8,0,0,0,12,0,0,0,8,0,0,3003235219,12282,6068,28795,43,65,180758.1884765625,32795.085876464844,0,67221319680,8589930496,5044674560,0
200,1733362589283,5500,5500,5500,800,5500,800,5500,800,4299,800,800,4299,5500,800,800,4321,4298,800,800,4299,800,800,800,800,4298,800,800,800,5500,800,5500,800,0,0,100,0,0,0,5,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,5,0,0,0,5,0,0,3003249045,12282,6068,38305,43,96,180766.4467163086,32801.88513183594,0,67221319680,8589930496,5044072448,0
200,1733362589483,5500,5500,5500,800,5500,800,5500,800,4299,800,800,4299,5500,800,800,4321,4298,800,800,4299,800,800,800,800,4298,800,800,800,5500,800,5500,800,0,0,100,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,3003263198,12282,6068,48168,43,97,180774.76568603516,32808.75231933594,0,67221319680,8589930496,5054140416,0
200,1733362589683,5500,5500,5500,800,5500,800,5500,800,4299,800,800,4299,5500,800,800,4321,4298,800,800,4299,800,800,800,800,4298,800,800,800,5500,800,5500,800,0,0,100,0,0,0,0,0,0,0,0,0,9.523809432983398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3003277499,12282,6068,58076,44,97,180782.9617919922,32815.49572753906,0,67221319680,8589930496,5054414848,0
200,1733362589883,5500,5500,5500,800,5500,800,5500,800,4299,800,800,4299,5500,800,800,4321,4298,800,800,4299,800,800,800,800,4298,800,800,800,5500,800,5500,800,0,0,100,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3003291853,12282,6068,67956,44,97,180791.1796875,32822.25793457031,0,67221319680,8589930496,5053857792,0
200,1733362590083,5500,5500,5500,800,5500,800,5500,800,4299,800,800,4299,5500,800,800,4321,4298,800,800,4299,800,800,800,800,4298,800,800,800,5500,800,5500,800,0,0,100,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3003306176,12282,6068,76986,44,97,180799.40118408203,32829.031799316406,0,67221319680,8589930496,5056262144,0
200,1733362590283,5500,5500,5500,800,5500,800,5500,800,4299,800,800,4299,5500,800,800,4321,4298,800,800,4299,800,800,800,800,4298,800,800,800,5500,800,5500,800,0,0,100,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3003320446,12282,6068,79107,44,97,180807.55975341797,32835.73699951172,0,67221319680,8589930496,5052502016,0
200,1733362590484,5500,5500,5500,800,5500,800,5500,800,4299,800,800,4299,5500,800,800,4321,4298,800,800,4299,800,800,800,800,4298,800,800,800,5500,800,5500,800,0,0,100,0,4.761904716491699,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3003334703,12282,6068,79117,44,97,180815.75732421875,32842.48327636719,0,67221319680,8589930496,5058093056,0
