Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_ENERGY (mJ),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1733351734812,5500,800,5494,800,5500,800,800,800,800,800,4298,4069,5500,4300,800,4280,4298,4299,4303,800,4299,800,4315,800,4292,800,5500,800,800,800,800,800,5.555555820465088,2.857142925262451,25.71428680419922,0,2.857142925262451,0,5.405405521392822,2.857142925262451,2.857142925262451,11.428571701049805,2.857142925262451,2.777777910232544,2.857142925262451,19.44444465637207,2.857142925262451,5.555555820465088,5.714285850524902,2.777777910232544,5.555555820465088,2.777777910232544,2.857142925262451,0,0,0,2.777777910232544,0,2.857142925262451,2.777777910232544,5.405405521392822,0,8.571429252624512,0,0,2797383811,12282,6622,24631,41,0,21122.633178710938,204108.94787597656,0,67221319680,8589930496,5030924288,0
200,1733351734812,5500,800,5494,800,5500,800,800,800,800,800,4298,4069,5500,4300,800,4280,4298,4299,4303,800,4299,800,4315,800,4292,800,5500,800,800,800,800,800,5.555555820465088,2.857142925262451,25.71428680419922,0,2.857142925262451,0,5.405405521392822,2.857142925262451,2.857142925262451,11.428571701049805,2.857142925262451,2.777777910232544,2.857142925262451,19.44444465637207,2.857142925262451,5.555555820465088,5.714285850524902,2.777777910232544,5.555555820465088,2.777777910232544,2.857142925262451,0,0,0,2.777777910232544,0,2.857142925262451,2.777777910232544,5.405405521392822,0,8.571429252624512,0,0,2797383811,12282,6622,24631,41,0,21122.81317138672,204109.01763916016,0,67221319680,8589930496,5035171840,0
200,1733351735012,5500,800,5494,800,5500,800,800,800,800,800,4298,4069,5500,4300,800,4280,4298,4299,4303,800,4299,800,4315,800,4292,800,5500,800,800,800,800,800,4.545454502105713,0,34.78260803222656,0,0,0,0,0,8.333333969116211,0,0,4.34782600402832,8.69565200805664,8.69565200805664,4.34782600402832,0,4.1666669845581055,4.545454502105713,0,0,0,4.1666669845581055,0,0,0,4.34782600402832,0,0,4.545454502105713,0,13.043478012084961,0,0,2797389209,12282,6640,26240,44,0,21127.044006347656,204111.7889404297,0,67221319680,8589930496,5044510720,0
200,1733351735212,5500,800,5494,800,5500,800,800,800,800,800,4298,4069,5500,4300,800,4280,4298,4299,4303,800,4299,800,4315,800,4292,800,5500,800,800,800,800,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2797398428,12282,6640,32909,45,76,21135.15936279297,204118.4722290039,0,67221319680,8589930496,5046841344,0
200,1733351735412,5500,800,5494,800,5500,800,800,800,800,800,4298,4069,5500,4300,800,4280,4298,4299,4303,800,4299,800,4315,800,4292,800,5500,800,800,800,800,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2797407736,12282,6640,39578,45,100,21143.2158203125,204125.09478759766,0,67221319680,8589930496,5043298304,0
200,1733351735612,5500,800,5494,800,5500,800,800,800,800,800,4298,4069,5500,4300,800,4280,4298,4299,4303,800,4299,800,4315,800,4292,800,5500,800,800,800,800,800,4.761904716491699,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.000000953674316,0,0,2797420541,12282,6640,50117,46,96,21151.4921875,204131.93383789063,0,67221319680,8589930496,5045530624,0
200,1733351735813,5500,800,5494,800,5500,800,800,800,800,800,4298,4069,5500,4300,800,4280,4298,4299,4303,800,4299,800,4315,800,4292,800,5500,800,800,800,800,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2797434465,12282,6640,60975,46,96,21159.751403808594,204138.69366455078,0,67221319680,8589930496,5043863552,0
200,1733351736013,5500,800,5494,800,5500,800,800,800,800,800,4298,4069,5500,4300,800,4280,4298,4299,4303,800,4299,800,4315,800,4292,800,5500,800,800,800,800,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.523809432983398,0,0,2797448338,12282,6640,71834,46,96,21167.902770996094,204145.45391845703,0,67221319680,8589930496,5043486720,0
200,1733351736213,5500,800,5494,800,5500,800,800,800,800,800,4298,4069,5500,4300,800,4280,4298,4299,4303,800,4299,800,4315,800,4292,800,5500,800,800,800,800,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.263157844543457,0,0,2797462172,12282,6640,77770,46,96,21176.17742919922,204152.24053955078,0,67221319680,8589930496,5041848320,0
200,1733351736413,5500,800,5494,800,5500,800,800,800,800,800,4298,4069,5500,4300,800,4280,4298,4299,4303,800,4299,800,4315,800,4292,800,5500,800,800,800,800,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.285715103149414,0,0,2797475870,12282,6640,81912,46,96,21184.475036621094,204159.1378173828,0,67221319680,8589930496,5044924416,0
