Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_ENERGY (mJ),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1733351353134,5500,5500,800,800,800,800,800,800,4307,800,800,4300,5500,800,4301,800,800,4300,4306,800,4301,800,4298,800,800,800,5500,800,800,800,800,800,3.0303030014038086,2.941176414489746,14.285715103149414,0,8.823529243469238,0,2.941176414489746,2.857142925262451,5.714285850524902,2.941176414489746,3.0303030014038086,23.52941131591797,0,2.857142925262451,2.941176414489746,5.714285850524902,3.0303030014038086,0,0,0,0,0,2.857142925262451,0,0,0,0,0,2.941176414489746,0,6.060606002807617,2.857142925262451,0,2790500726,12282,9060,31503,45,0,15927.849548339844,201314.09991455078,0,67221319680,8589930496,4997865472,0
200,1733351353134,5500,5500,800,800,800,800,800,800,4307,800,800,4300,5500,800,4301,800,800,4300,4306,800,4301,800,4298,800,800,800,5500,800,800,800,800,800,3.0303030014038086,2.941176414489746,14.285715103149414,0,8.823529243469238,0,2.941176414489746,2.857142925262451,5.714285850524902,2.941176414489746,3.0303030014038086,23.52941131591797,0,2.857142925262451,2.941176414489746,5.714285850524902,3.0303030014038086,0,0,0,0,0,2.857142925262451,0,0,0,0,0,2.941176414489746,0,6.060606002807617,2.857142925262451,0,2790500726,12282,9060,31503,45,0,15928.032958984375,201314.18322753906,0,67221319680,8589930496,4999208960,0
200,1733351353334,5500,5500,800,800,800,800,800,800,4307,800,800,4300,5500,800,4301,800,800,4300,4306,800,4301,800,4298,800,800,800,5500,800,800,800,800,800,4.1666669845581055,0,17.39130401611328,0,0,0,16.666667938232422,0,0,8.69565200805664,8.333333969116211,4.34782600402832,0,4.1666669845581055,0,0,0,4.1666669845581055,0,0,4.1666669845581055,0,4.34782600402832,0,0,0,0,0,0,0,30.434782028198242,0,0,2790504848,12282,9072,29086,48,0,15933.084838867188,201317.7684326172,0,67221319680,8589930496,5012996096,0
200,1733351353534,5500,5500,800,800,800,800,800,800,4307,800,800,4300,5500,800,4301,800,800,4300,4306,800,4301,800,4298,800,800,800,5500,800,800,800,800,800,0,0,0,0,5,0,5,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2790515639,12282,9072,32405,49,65,15941.5908203125,201324.8466796875,0,67221319680,8589930496,5013950464,0
200,1733351353734,5500,5500,800,800,800,800,800,800,4307,800,800,4300,5500,800,4301,800,800,4300,4306,800,4301,800,4298,800,800,800,5500,800,800,800,800,800,0,0,4.761904716491699,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2790526491,12282,9072,38900,49,100,15949.700988769531,201331.5301513672,0,67221319680,8589930496,5015314432,0
200,1733351353934,5500,5500,800,800,800,800,800,800,4307,800,800,4300,5500,800,4301,800,800,4300,4306,800,4301,800,4298,800,800,800,5500,800,800,800,800,800,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2790537795,12282,9072,45795,49,100,15957.83447265625,201338.21911621094,0,67221319680,8589930496,5022425088,0
200,1733351354134,5500,5500,800,800,800,800,800,800,4307,800,800,4300,5500,800,4301,800,800,4300,4306,800,4301,800,4298,800,800,800,5500,800,800,800,800,800,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2790551061,12282,9072,54583,49,94,15966.007751464844,201344.9468383789,0,67221319680,8589930496,5025726464,0
200,1733351354334,5500,5500,800,800,800,800,800,800,4307,800,800,4300,5500,800,4301,800,800,4300,4306,800,4301,800,4298,800,800,800,5500,800,800,800,800,800,0,0,9.523809432983398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2790564272,12282,9072,63383,49,95,15974.119079589844,201351.60968017578,0,67221319680,8589930496,5022425088,0
200,1733351354535,5500,5500,800,800,800,800,800,800,4307,800,800,4300,5500,800,4301,800,800,4300,4306,800,4301,800,4298,800,800,800,5500,800,800,800,800,800,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2790577338,12282,9072,67942,49,95,15982.245544433594,201358.29125976563,0,67221319680,8589930496,5028192256,0
200,1733351354735,5500,5500,800,800,800,800,800,800,4307,800,800,4300,5500,800,4301,800,800,4300,4306,800,4301,800,4298,800,800,800,5500,800,800,800,800,800,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2790590566,12282,9072,70235,49,93,15990.435485839844,201365.02276611328,0,67221319680,8589930496,5023789056,0
200,1733351354935,5500,5500,800,800,800,800,800,800,4307,800,800,4300,5500,800,4301,800,800,4300,4306,800,4301,800,4298,800,800,800,5500,800,800,800,800,800,0,0,5,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,100,0,0,2790603833,12282,9072,72510,49,95,15998.51904296875,201371.6505126953,0,67221319680,8589930496,5033361408,0
200,1733351355135,5500,5500,800,800,800,800,800,800,4307,800,800,4300,5500,800,4301,800,800,4300,4306,800,4301,800,4298,800,800,800,5500,800,800,800,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,100,0,0,2790616980,12282,9072,73259,49,94,16006.713684082031,201378.3963623047,0,67221319680,8589930496,5030809600,0
