Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_ENERGY (mJ),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1733361873031,5500,5500,5500,800,5500,800,5500,800,4313,4299,800,800,800,4300,4304,800,800,4300,4286,800,800,4300,2996,800,800,800,5500,800,800,800,4966,800,0,11.764705657958984,17.647058486938477,0,2.941176414489746,2.857142925262451,14.285715103149414,0,2.941176414489746,5.714285850524902,5.714285850524902,0,8.571429252624512,0,0,0,2.857142925262451,2.941176414489746,0,2.857142925262451,0,5.882352828979492,2.941176414489746,0,2.941176414489746,5.714285850524902,5.882352828979492,0,8.333333969116211,0,12.121212005615234,2.857142925262451,0,2991043458,12282,6622,24795,39,0,170607.5059814453,27195.957580566406,0,67221319680,8589930496,5120073728,0
200,1733361873031,5500,5500,5500,800,5500,800,5500,800,4313,4299,800,800,800,4300,4304,800,800,4300,4286,800,800,4300,2996,800,800,800,5500,800,800,800,4966,800,0,11.764705657958984,17.647058486938477,0,2.941176414489746,2.857142925262451,14.285715103149414,0,2.941176414489746,5.714285850524902,5.714285850524902,0,8.571429252624512,0,0,0,2.857142925262451,2.941176414489746,0,2.857142925262451,0,5.882352828979492,2.941176414489746,0,2.941176414489746,5.714285850524902,5.882352828979492,0,8.333333969116211,0,12.121212005615234,2.857142925262451,0,2991043458,12282,6622,24795,39,0,170607.83068847656,27196.188903808594,0,67221319680,8589930496,5125165056,0
200,1733361873231,5500,5500,5500,800,5500,800,5500,800,4313,4299,800,800,800,4300,4304,800,800,4300,4286,800,800,4300,2996,800,800,800,5500,800,800,800,4966,800,0,0,4.1666669845581055,0,4.1666669845581055,0,4.34782600402832,0,7.692307949066162,0,0,0,0,4,0,4.1666669845581055,4.1666669845581055,0,0,4.1666669845581055,0,0,0,0,0,0,8.333333969116211,0,4.1666669845581055,0,60.869564056396484,0,0,2991047428,12282,6622,25548,42,0,170612.89782714844,27199.760375976563,0,67221319680,8589930496,5122322432,0
200,1733361873431,5500,5500,5500,800,5500,800,5500,800,4313,4299,800,800,800,4300,4304,800,800,4300,4286,800,800,4300,2996,800,800,800,5500,800,800,800,4966,800,0,0,14.285715103149414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2991061220,12282,6622,35826,44,60,170620.45727539063,27205.90594482422,0,67221319680,8589930496,5131374592,0
200,1733361873631,5500,5500,5500,800,5500,800,5500,800,4313,4299,800,800,800,4300,4304,800,800,4300,4286,800,800,4300,2996,800,800,800,5500,800,800,800,4966,800,0,0,5.263157844543457,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2991075997,12282,6622,46800,44,95,170628.06787109375,27212.078002929688,0,67221319680,8589930496,5122211840,0
200,1733361873831,5500,5500,5500,800,5500,800,5500,800,4313,4299,800,800,800,4300,4304,800,800,4300,4286,800,800,4300,2996,800,800,800,5500,800,800,800,4966,800,0,0,9.523809432983398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2991090854,12282,6622,57810,44,95,170635.6524658203,27218.22039794922,0,67221319680,8589930496,5128552448,0
200,1733361874031,5500,5500,5500,800,5500,800,5500,800,4313,4299,800,800,800,4300,4304,800,800,4300,4286,800,800,4300,2996,800,800,800,5500,800,800,800,4966,800,0,0,10,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2991105582,12282,6622,68779,44,95,170643.39233398438,27224.510620117188,0,67221319680,8589930496,5121437696,0
200,1733361874231,5500,5500,5500,800,5500,800,5500,800,4313,4299,800,800,800,4300,4304,800,800,4300,4286,800,800,4300,2996,800,800,800,5500,800,800,800,4966,800,0,0,5.263157844543457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2991120286,12282,6622,79782,44,95,170651.04718017578,27230.725646972656,0,67221319680,8589930496,5112131584,0
200,1733361874431,5500,5500,5500,800,5500,800,5500,800,4313,4299,800,800,800,4300,4304,800,800,4300,4286,800,800,4300,2996,800,800,800,5500,800,800,800,4966,800,4.761904716491699,0,45.45454788208008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,2991135086,12282,6622,85338,45,95,170658.87426757813,27237.070922851563,0,67221319680,8589930496,5122093056,0
200,1733361874632,5500,5500,5500,800,5500,800,5500,800,4313,4299,800,800,800,4300,4304,800,800,4300,4286,800,800,4300,2996,800,800,800,5500,800,800,800,4966,800,0,0,75,25,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.523809432983398,0,0,2991149891,12282,6622,85391,45,96,170667.09564208984,27243.871520996094,0,67221319680,8589930496,5126905856,0
