Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_ENERGY (mJ),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1733355062266,5500,800,5487,800,5500,800,800,800,4305,800,4299,4300,5341,4299,4299,4299,4300,4300,800,800,4302,4299,4300,800,800,800,5505,800,5500,800,5500,800,5.882352828979492,2.941176414489746,8.823529243469238,0,8.823529243469238,0,3.0303030014038086,0,2.857142925262451,0,0,29.411766052246094,9.090909004211426,5.714285850524902,2.857142925262451,0,5.714285850524902,2.857142925262451,0,2.941176414489746,5.555555820465088,0,2.941176414489746,2.857142925262451,0,0,2.941176414489746,0,5.882352828979492,0,6.060606002807617,0,0,2864339668,12282,6622,29592,39,0,72522.01647949219,234317.0408935547,0,67221319680,8589930496,5117259776,0
200,1733355062266,5500,800,5487,800,5500,800,800,800,4305,800,4299,4300,5341,4299,4299,4299,4300,4300,800,800,4302,4299,4300,800,800,800,5505,800,5500,800,5500,800,5.882352828979492,2.941176414489746,8.823529243469238,0,8.823529243469238,0,3.0303030014038086,0,2.857142925262451,0,0,29.411766052246094,9.090909004211426,5.714285850524902,2.857142925262451,0,5.714285850524902,2.857142925262451,0,2.941176414489746,5.555555820465088,0,2.941176414489746,2.857142925262451,0,0,2.941176414489746,0,5.882352828979492,0,6.060606002807617,0,0,2864339668,12282,6622,29592,39,0,72522.24291992188,234317.13317871094,0,67221319680,8589930496,5077729280,0
200,1733355062467,5500,800,5487,800,5500,800,800,800,4305,800,4299,4300,5341,4299,4299,4299,4300,4300,800,800,4302,4299,4300,800,800,800,5505,800,5500,800,5500,800,8.69565200805664,0,47.826087951660156,0,8.69565200805664,0,16,0,4.34782600402832,0,0,0,4,4.1666669845581055,0,4,0,0,0,0,0,0,0,0,8.333333969116211,0,4,0,0,0,12,4.1666669845581055,0,2864345283,12282,6624,26426,42,32,72527.68853759766,234321.1287841797,0,67221319680,8589930496,5099298816,0
200,1733355062667,5500,800,5487,800,5500,800,800,800,4305,800,4299,4300,5341,4299,4299,4299,4300,4300,800,800,4302,4299,4300,800,800,800,5505,800,5500,800,5500,800,5,0,100,0,13.636363983154297,0,10,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,10,0,0,2864359432,12282,6624,36477,43,95,72536.21081542969,234328.18615722656,0,67221319680,8589930496,5105274880,0
200,1733355062867,5500,800,5487,800,5500,800,800,800,4305,800,4299,4300,5341,4299,4299,4299,4300,4300,800,800,4302,4299,4300,800,800,800,5505,800,5500,800,5500,800,5,0,80.95238494873047,0,5.263157844543457,0,5.263157844543457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15.000000953674316,0,2864373762,12282,6624,47428,44,95,72544.41235351563,234334.94146728516,0,67221319680,8589930496,5101105152,0
200,1733355063067,5500,800,5487,800,5500,800,800,800,4305,800,4299,4300,5341,4299,4299,4299,4300,4300,800,800,4302,4299,4300,800,800,800,5505,800,5500,800,5500,800,5,0,0,0,5,0,10,0,0,4.761904716491699,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,100,0,2864388510,12282,6624,58433,44,96,72552.76745605469,234341.84448242188,0,67221319680,8589930496,5088194560,0
200,1733355063267,5500,800,5487,800,5500,800,800,800,4305,800,4299,4300,5341,4299,4299,4299,4300,4300,800,800,4302,4299,4300,800,800,800,5505,800,5500,800,5500,800,9.523809432983398,0,0,0,5,0,9.523809432983398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,100,0,2864403225,12282,6624,65608,44,96,72561.09857177734,234348.72412109375,0,67221319680,8589930496,5095034880,0
200,1733355063467,5500,800,5487,800,5500,800,800,800,4305,800,4299,4300,5341,4299,4299,4299,4300,4300,800,800,4302,4299,4300,800,800,800,5505,800,5500,800,5500,800,5,0,5,0,5,0,5.263157844543457,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,100,0,2864417326,12282,6624,82208,44,95,72569.40637207031,234355.58563232422,0,67221319680,8589930496,5099245568,0
200,1733355063667,5500,800,5487,800,5500,800,800,800,4305,800,4299,4300,5341,4299,4299,4299,4300,4300,800,800,4302,4299,4300,800,800,800,5505,800,5500,800,5500,800,5,0,4.761904716491699,0,9.523809432983398,0,9.523809432983398,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,2864431672,12282,6624,84107,44,96,72577.63897705078,234362.36700439453,0,67221319680,8589930496,5094662144,0
200,1733355063867,5500,800,5487,800,5500,800,800,800,4305,800,4299,4300,5341,4299,4299,4299,4300,4300,800,800,4302,4299,4300,800,800,800,5505,800,5500,800,5500,800,5,0,5,0,0,0,5.263157844543457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,2864446094,12282,6624,83854,44,96,72585.87725830078,234369.15240478516,0,67221319680,8589930496,5107101696,0
