Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_ENERGY (mJ),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1733343140683,5500,800,5500,800,5500,800,5500,800,800,4300,4300,4300,800,4298,800,800,4300,800,4245,4299,800,4318,800,800,4298,4300,5488,800,800,800,4491,800,5.405405521392822,2.702702760696411,13.51351261138916,2.702702760696411,5.405405521392822,2.6315789222717285,2.777777910232544,2.702702760696411,8.108107566833496,7.894736289978027,2.702702760696411,5.263157844543457,0,13.51351261138916,5.263157844543457,5.263157844543457,2.777777910232544,0,5.405405521392822,2.702702760696411,2.702702760696411,2.702702760696411,0,2.6315789222717285,5.263157844543457,5.405405521392822,5.405405521392822,0,2.702702760696411,5.128205299377441,16.216215133666992,2.702702760696411,0,2622265367,12282,8864,33763,41,0,152053.27154541016,127438.93896484375,0,67221319680,8589930496,4880166912,0
200,1733343140683,5500,800,5500,800,5500,800,5500,800,800,4300,4300,4300,800,4298,800,800,4300,800,4245,4299,800,4318,800,800,4298,4300,5488,800,800,800,4491,800,5.405405521392822,2.702702760696411,13.51351261138916,2.702702760696411,5.405405521392822,2.6315789222717285,2.777777910232544,2.702702760696411,8.108107566833496,7.894736289978027,2.702702760696411,5.263157844543457,0,13.51351261138916,5.263157844543457,5.263157844543457,2.777777910232544,0,5.405405521392822,2.702702760696411,2.702702760696411,2.702702760696411,0,2.6315789222717285,5.263157844543457,5.405405521392822,5.405405521392822,0,2.702702760696411,5.128205299377441,16.216215133666992,2.702702760696411,0,2622265367,12282,8864,33763,41,0,152053.46557617188,127439.02563476563,0,67221319680,8589930496,4880605184,0
200,1733343140883,5500,800,5500,800,5500,800,5500,800,800,4300,4300,4300,800,4298,800,800,4300,800,4245,4299,800,4318,800,800,4298,4300,5488,800,800,800,4491,800,8.333333969116211,0,9.090909004211426,4.34782600402832,0,0,4,0,0,8.333333969116211,4.34782600402832,0,0,0,0,0,0,4.1666669845581055,4,4.1666669845581055,0,0,0,0,0,0,8.69565200805664,0,0,0,29.16666603088379,0,0,2622268610,12282,8868,25321,44,0,152058.044921875,127442.1654663086,0,67221319680,8589930496,4890935296,0
200,1733343141083,5500,800,5500,800,5500,800,5500,800,800,4300,4300,4300,800,4298,800,800,4300,800,4245,4299,800,4318,800,800,4298,4300,5488,800,800,800,4491,800,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,95,0,0,2622280714,12282,8868,32582,44,60,152065.42694091797,127448.11608886719,0,67221319680,8589930496,4885721088,0
200,1733343141283,5500,800,5500,800,5500,800,5500,800,800,4300,4300,4300,800,4298,800,800,4300,800,4245,4299,800,4318,800,800,4298,4300,5488,800,800,800,4491,800,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2622295474,12282,8868,42333,45,96,152073.01336669922,127454.26416015625,0,67221319680,8589930496,4886278144,0
200,1733343141484,5500,800,5500,800,5500,800,5500,800,800,4300,4300,4300,800,4298,800,800,4300,800,4245,4299,800,4318,800,800,4298,4300,5488,800,800,800,4491,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,100,0,0,2622310041,12282,8868,52184,45,96,152080.63232421875,127460.45324707031,0,67221319680,8589930496,4884660224,0
200,1733343141684,5500,800,5500,800,5500,800,5500,800,800,4300,4300,4300,800,4298,800,800,4300,800,4245,4299,800,4318,800,800,4298,4300,5488,800,800,800,4491,800,0,0,9.523809432983398,0,4.761904716491699,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,100,0,0,2622324854,12282,8868,62018,45,97,152088.29290771484,127466.6591796875,0,67221319680,8589930496,4883402752,0
200,1733343141884,5500,800,5500,800,5500,800,5500,800,800,4300,4300,4300,800,4298,800,800,4300,800,4245,4299,800,4318,800,800,4298,4300,5488,800,800,800,4491,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,4.761904716491699,0,0,0,100,0,0,2622339457,12282,8868,75680,45,97,152095.92041015625,127472.85540771484,0,67221319680,8589930496,4887646208,0
200,1733343142084,5500,800,5500,800,5500,800,5500,800,800,4300,4300,4300,800,4298,800,800,4300,800,4245,4299,800,4318,800,800,4298,4300,5488,800,800,800,4491,800,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,100,0,0,2622354245,12282,8868,77986,45,96,152103.6016845703,127479.091796875,0,67221319680,8589930496,4889501696,0
200,1733343142284,5500,800,5500,800,5500,800,5500,800,800,4300,4300,4300,800,4298,800,800,4300,800,4245,4299,800,4318,800,800,4298,4300,5488,800,800,800,4491,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,100,0,0,2622368747,12282,8868,78781,45,97,152111.16442871094,127485.21325683594,0,67221319680,8589930496,4883795968,0
