Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_ENERGY (mJ),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1733317902953,5500,4671,5500,800,5500,800,5500,800,800,4298,800,4299,5488,4295,4321,4300,1410,4300,800,800,4300,4263,800,800,4299,800,5500,800,5487,800,5500,800,0,2.777777910232544,13.88888931274414,5.405405521392822,8.571429252624512,2.777777910232544,8.108107566833496,2.857142925262451,2.857142925262451,5.555555820465088,5.405405521392822,5.714285850524902,8.333333969116211,5.555555820465088,2.857142925262451,5.405405521392822,5.405405521392822,2.857142925262451,5.405405521392822,5.405405521392822,5.555555820465088,0,2.777777910232544,2.777777910232544,8.108107566833496,2.857142925262451,5.405405521392822,2.857142925262451,5.405405521392822,2.777777910232544,2.777777910232544,2.857142925262451,0,2153429394,12282,9060,31353,39,0,41329.221740722656,177139.6010131836,0,67221319680,8589930496,4590440448,0
199,1733317902953,5500,4671,5500,800,5500,800,5500,800,800,4298,800,4299,5488,4295,4321,4300,1410,4300,800,800,4300,4263,800,800,4299,800,5500,800,5487,800,5500,800,0,2.777777910232544,13.88888931274414,5.405405521392822,8.571429252624512,2.777777910232544,8.108107566833496,2.857142925262451,2.857142925262451,5.555555820465088,5.405405521392822,5.714285850524902,8.333333969116211,5.555555820465088,2.857142925262451,5.405405521392822,5.405405521392822,2.857142925262451,5.405405521392822,5.405405521392822,5.555555820465088,0,2.777777910232544,2.777777910232544,8.108107566833496,2.857142925262451,5.405405521392822,2.857142925262451,5.405405521392822,2.777777910232544,2.777777910232544,2.857142925262451,0,2153429394,12282,9060,31353,39,0,41329.419921875,177139.6904296875,0,67221319680,8589930496,4590440448,0
200,1733317903153,5500,4671,5500,800,5500,800,5500,800,800,4298,800,4299,5488,4295,4321,4300,1410,4300,800,800,4300,4263,800,800,4299,800,5500,800,5487,800,5500,800,4.1666669845581055,0,50,0,0,0,4.34782600402832,0,8.333333969116211,12.5,0,8,0,0,0,0,0,4,0,0,4,0,0,0,4.34782600402832,0,0,0,4.1666669845581055,0,4.1666669845581055,0,0,2153433219,12282,9072,29525,42,0,41334.149658203125,177142.9556274414,0,67221319680,8589930496,4606939136,0
200,1733317903353,5500,4671,5500,800,5500,800,5500,800,800,4298,800,4299,5488,4295,4321,4300,1410,4300,800,800,4300,4263,800,800,4299,800,5500,800,5487,800,5500,800,5,0,100,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2153441925,12282,9072,30789,43,94,41342.70672607422,177150.07641601563,0,67221319680,8589930496,4639940608,0
200,1733317903553,5500,4671,5500,800,5500,800,5500,800,800,4298,800,4299,5488,4295,4321,4300,1410,4300,800,800,4300,4263,800,800,4299,800,5500,800,5487,800,5500,800,0,0,100,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2153452279,12282,9072,37320,43,100,41350.91455078125,177156.85357666016,0,67221319680,8589930496,4639940608,0
200,1733317903753,5500,4671,5500,800,5500,800,5500,800,800,4298,800,4299,5488,4295,4321,4300,1410,4300,800,800,4300,4263,800,800,4299,800,5500,800,5487,800,5500,800,0,0,100,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2153462685,12282,9072,43892,43,100,41359.231018066406,177163.72106933594,0,67221319680,8589930496,4640198656,0
199,1733317903953,5500,4671,5500,800,5500,800,5500,800,800,4298,800,4299,5488,4295,4321,4300,1410,4300,800,800,4300,4263,800,800,4299,800,5500,800,5487,800,5500,800,4.761904716491699,0,84.21052551269531,0,0,0,0,0,0,0,0,0,15.000000953674316,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2153474654,12282,9072,52517,43,92,41367.233154296875,177170.27606201172,0,67221319680,8589930496,4640657408,0
200,1733317904153,5500,4671,5500,800,5500,800,5500,800,800,4298,800,4299,5488,4295,4321,4300,1410,4300,800,800,4300,4263,800,800,4299,800,5500,800,5487,800,5500,800,0,0,100,0,0,0,0,0,0,0,0,0,9.523809432983398,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,5,0,0,2153487061,12282,9072,61244,43,95,41375.579528808594,177177.1781616211,0,67221319680,8589930496,4639776768,0
200,1733317904353,5500,4671,5500,800,5500,800,5500,800,800,4298,800,4299,5488,4295,4321,4300,1410,4300,800,800,4300,4263,800,800,4299,800,5500,800,5487,800,5500,800,4.761904716491699,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2153499432,12282,9072,67182,43,94,41383.84100341797,177183.99383544922,0,67221319680,8589930496,4623519744,0
200,1733317904553,5500,4671,5500,800,5500,800,5500,800,800,4298,800,4299,5488,4295,4321,4300,1410,4300,800,800,4300,4263,800,800,4299,800,5500,800,5487,800,5500,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2153511907,12282,9072,69491,43,95,41392.15710449219,177190.8656616211,0,67221319680,8589930496,4605317120,0
