Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_ENERGY (mJ),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1733337792838,5500,5500,5500,800,5500,800,5500,800,4299,4300,800,800,800,4300,800,800,4300,800,4300,4292,4300,4299,4300,800,800,4282,5500,800,5507,800,5500,800,10.810811042785645,2.777777910232544,10.810811042785645,13.51351261138916,13.51351261138916,5.263157844543457,10.810811042785645,5.263157844543457,8.333333969116211,2.777777910232544,5.405405521392822,2.777777910232544,10.810811042785645,2.777777910232544,5.263157844543457,7.894736289978027,5.405405521392822,5.405405521392822,5.405405521392822,5.405405521392822,8.108107566833496,2.777777910232544,2.777777910232544,2.777777910232544,5.263157844543457,2.777777910232544,8.108107566833496,2.702702760696411,5.405405521392822,2.702702760696411,13.1578950881958,2.702702760696411,0,2519019764,12282,6066,33592,40,0,74612.73315429688,83798.95239257813,0,67221319680,8589930496,4908048384,0
199,1733337792838,5500,5500,5500,800,5500,800,5500,800,4299,4300,800,800,800,4300,800,800,4300,800,4300,4292,4300,4299,4300,800,800,4282,5500,800,5507,800,5500,800,10.810811042785645,2.777777910232544,10.810811042785645,13.51351261138916,13.51351261138916,5.263157844543457,10.810811042785645,5.263157844543457,8.333333969116211,2.777777910232544,5.405405521392822,2.777777910232544,10.810811042785645,2.777777910232544,5.263157844543457,7.894736289978027,5.405405521392822,5.405405521392822,5.405405521392822,5.405405521392822,8.108107566833496,2.777777910232544,2.777777910232544,2.777777910232544,5.263157844543457,2.777777910232544,8.108107566833496,2.702702760696411,5.405405521392822,2.702702760696411,13.1578950881958,2.702702760696411,0,2519019764,12282,6066,33592,40,0,74612.92932128906,83799.06225585938,0,67221319680,8589930496,4908302336,0
200,1733337793038,5500,5500,5500,800,5500,800,5500,800,4299,4300,800,800,800,4300,800,800,4300,800,4300,4292,4300,4299,4300,800,800,4282,5500,800,5507,800,5500,800,4,0,40,17.39130401611328,4.1666669845581055,0,0,0,8.333333969116211,0,4.1666669845581055,8,4.1666669845581055,4.1666669845581055,0,0,4.1666669845581055,0,0,4.1666669845581055,0,0,0,0,4.1666669845581055,0,0,0,0,0,0,0,0,2519024596,12282,6070,26742,43,0,74617.85369873047,83802.52600097656,0,67221319680,8589930496,4901826560,0
200,1733337793238,5500,5500,5500,800,5500,800,5500,800,4299,4300,800,800,800,4300,800,800,4300,800,4300,4292,4300,4299,4300,800,800,4282,5500,800,5507,800,5500,800,5,0,0,5,9.523809432983398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.73684692382813,0,0,2519037806,12282,6070,36039,44,79,74626.15350341797,83809.37609863281,0,67221319680,8589930496,4899430400,0
200,1733337793438,5500,5500,5500,800,5500,800,5500,800,4299,4300,800,800,800,4300,800,800,4300,800,4300,4292,4300,4299,4300,800,800,4282,5500,800,5507,800,5500,800,0,0,5,9.523809432983398,0,0,0,0,0,0,0,0,9.090909004211426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2519051840,12282,6070,46078,44,97,74634.52770996094,83816.30560302734,0,67221319680,8589930496,4897767424,0
200,1733337793638,5500,5500,5500,800,5500,800,5500,800,4299,4300,800,800,800,4300,800,800,4300,800,4300,4292,4300,4299,4300,800,800,4282,5500,800,5507,800,5500,800,0,0,38.095237731933594,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.18181610107422,0,0,2519065696,12282,6070,55997,44,97,74642.82415771484,83823.1572265625,0,67221319680,8589930496,4903841792,0
200,1733337793839,5500,5500,5500,800,5500,800,5500,800,4299,4300,800,800,800,4300,800,800,4300,800,4300,4292,4300,4299,4300,800,800,4282,5500,800,5507,800,5500,800,5.263157844543457,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,2519079524,12282,6070,65968,45,97,74651.06732177734,83829.95892333984,0,67221319680,8589930496,4900421632,0
200,1733337794039,5500,5500,5500,800,5500,800,5500,800,4299,4300,800,800,800,4300,800,800,4300,800,4300,4292,4300,4299,4300,800,800,4282,5500,800,5507,800,5500,800,0,0,5.263157844543457,4.761904716491699,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2519093323,12282,6070,77911,45,97,74659.2671508789,83836.71087646484,0,67221319680,8589930496,4901019648,0
200,1733337794239,5500,5500,5500,800,5500,800,5500,800,4299,4300,800,800,800,4300,800,800,4300,800,4300,4292,4300,4299,4300,800,800,4282,5500,800,5507,800,5500,800,0,0,5,5,9.523809432983398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2519107118,12282,6070,79660,45,97,74667.5912475586,83843.58862304688,0,67221319680,8589930496,4902662144,0
200,1733337794439,5500,5500,5500,800,5500,800,5500,800,4299,4300,800,800,800,4300,800,800,4300,800,4300,4292,4300,4299,4300,800,800,4282,5500,800,5507,800,5500,800,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2519120838,12282,6070,79414,45,97,74675.92468261719,83850.47253417969,0,67221319680,8589930496,4911022080,0
