Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_ENERGY (mJ),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1733334054676,5500,800,800,5500,5500,800,800,800,3605,800,800,800,800,4307,800,800,800,800,4300,4297,800,800,800,800,800,4273,800,800,5500,800,5500,800,8.333333969116211,5.555555820465088,16.216215133666992,5.555555820465088,2.857142925262451,2.857142925262451,2.857142925262451,2.857142925262451,5.555555820465088,2.857142925262451,5.405405521392822,5.555555820465088,2.857142925262451,5.714285850524902,5.714285850524902,5.555555820465088,2.857142925262451,5.555555820465088,5.555555820465088,5.555555820465088,5.555555820465088,0,2.857142925262451,8.333333969116211,2.777777910232544,5.405405521392822,5.714285850524902,2.857142925262451,5.714285850524902,5.405405521392822,17.142858505249023,2.857142925262451,0,2445641325,12282,8864,38966,42,0,18576.200622558594,51483.281005859375,0,67221319680,8589930496,4916023296,0
199,1733334054677,5500,800,800,5500,5500,800,800,800,3605,800,800,800,800,4307,800,800,800,800,4300,4297,800,800,800,800,800,4273,800,800,5500,800,5500,800,8.333333969116211,5.555555820465088,16.216215133666992,5.555555820465088,2.857142925262451,2.857142925262451,2.857142925262451,2.857142925262451,5.555555820465088,2.857142925262451,5.405405521392822,5.555555820465088,2.857142925262451,5.714285850524902,5.714285850524902,5.555555820465088,2.857142925262451,5.555555820465088,5.555555820465088,5.555555820465088,5.555555820465088,0,2.857142925262451,8.333333969116211,2.777777910232544,5.405405521392822,5.714285850524902,2.857142925262451,5.714285850524902,5.405405521392822,17.142858505249023,2.857142925262451,0,2445641325,12282,8864,38966,42,0,18576.43133544922,51483.39141845703,0,67221319680,8589930496,4916269056,0
200,1733334054877,5500,800,800,5500,5500,800,800,800,3605,800,800,800,800,4307,800,800,800,800,4300,4297,800,800,800,800,800,4273,800,800,5500,800,5500,800,0,0,13.043478012084961,0,0,0,16,0,8.333333969116211,0,8.333333969116211,4.1666669845581055,16,8.333333969116211,0,0,4,0,0,0,0,7.692307949066162,4,4.1666669845581055,0,4.1666669845581055,0,0,0,0,37.5,0,0,2445645479,12282,8864,30107,44,0,18580.756958007813,51486.25506591797,0,67221319680,8589930496,4919095296,0
200,1733334055077,5500,800,800,5500,5500,800,800,800,3605,800,800,800,800,4307,800,800,800,800,4300,4297,800,800,800,800,800,4273,800,800,5500,800,5500,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,100,0,0,2445655836,12282,8864,33050,45,43,18588.93035888672,51492.946533203125,0,67221319680,8589930496,4935491584,0
200,1733334055277,5500,800,800,5500,5500,800,800,800,3605,800,800,800,800,4307,800,800,800,800,4300,4297,800,800,800,800,800,4273,800,800,5500,800,5500,800,5,0,4.761904716491699,0,0,0,4.761904716491699,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,90.47618865966797,0,0,2445667831,12282,8864,43037,46,96,18596.796508789063,51499.37255859375,0,67221319680,8589930496,4934733824,0
200,1733334055477,5500,800,800,5500,5500,800,800,800,3605,800,800,800,800,4307,800,800,800,800,4300,4297,800,800,800,800,800,4273,800,800,5500,800,5500,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,100,0,0,2445679749,12282,8864,53054,46,97,18604.96484375,51506.101806640625,0,67221319680,8589930496,4922114048,0
200,1733334055677,5500,800,800,5500,5500,800,800,800,3605,800,800,800,800,4307,800,800,800,800,4300,4297,800,800,800,800,800,4273,800,800,5500,800,5500,800,0,0,61.904762268066406,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.105262756347656,0,0,2445691516,12282,8864,62989,46,97,18613.073852539063,51512.76922607422,0,67221319680,8589930496,4896911360,0
200,1733334055877,5500,800,800,5500,5500,800,800,800,3605,800,800,800,800,4307,800,800,800,800,4300,4297,800,800,800,800,800,4273,800,800,5500,800,5500,800,0,0,100,0,9.523809432983398,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.090909004211426,0,0,2445703398,12282,8864,73037,46,96,18621.21630859375,51519.46533203125,0,67221319680,8589930496,4905422848,0
200,1733334056077,5500,800,800,5500,5500,800,800,800,3605,800,800,800,800,4307,800,800,800,800,4300,4297,800,800,800,800,800,4273,800,800,5500,800,5500,800,0,0,42.105262756347656,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.11111068725586,0,0,2445715281,12282,8864,79785,46,97,18629.269653320313,51526.07873535156,0,67221319680,8589930496,4905021440,0
200,1733334056277,5500,800,800,5500,5500,800,800,800,3605,800,800,800,800,4307,800,800,800,800,4300,4297,800,800,800,800,800,4273,800,800,5500,800,5500,800,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.23809814453125,0,0,2445726929,12282,8864,79745,46,96,18637.368286132813,51532.7392578125,0,67221319680,8589930496,4905021440,0
200,1733334056477,5500,800,800,5500,5500,800,800,800,3605,800,800,800,800,4307,800,800,800,800,4300,4297,800,800,800,800,800,4273,800,800,5500,800,5500,800,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2445738535,12282,8864,79556,46,97,18645.668884277344,51539.59796142578,0,67221319680,8589930496,4904034304,0
200,1733334056677,5500,800,800,5500,5500,800,800,800,3605,800,800,800,800,4307,800,800,800,800,4300,4297,800,800,800,800,800,4273,800,800,5500,800,5500,800,0,0,10,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2445750176,12282,8864,79367,46,97,18653.822692871094,51546.315185546875,0,67221319680,8589930496,4904005632,0
200,1733334056878,5500,800,800,5500,5500,800,800,800,3605,800,800,800,800,4307,800,800,800,800,4300,4297,800,800,800,800,800,4273,800,800,5500,800,5500,800,0,0,9.523809432983398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2445761785,12282,8864,79189,46,97,18662.164794921875,51553.219299316406,0,67221319680,8589930496,4904005632,0
199,1733334057078,5500,800,800,5500,5500,800,800,800,3605,800,800,800,800,4307,800,800,800,800,4300,4297,800,800,800,800,800,4273,800,800,5500,800,5500,800,5,0,21.052631378173828,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,2445775290,12282,8864,72845,43,37,18667.146423339844,51556.77508544922,0,67221319680,8589930496,4902662144,0
199,1733334057278,5500,800,800,5500,5500,800,800,800,3605,800,800,800,800,4307,800,800,800,800,4300,4297,800,800,800,800,800,4273,800,800,5500,800,5500,800,0,0,25,0,10,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2445779609,12282,8864,63043,43,0,18668.99542236328,51557.224853515625,0,67221319680,8589930496,4900204544,0
200,1733334057478,5500,800,800,5500,5500,800,800,800,3605,800,800,800,800,4307,800,800,800,800,4300,4297,800,800,800,800,800,4273,800,800,5500,800,5500,800,0,0,25,0,10,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2445783582,12282,8864,53234,42,0,18671.722045898438,51558.5126953125,0,67221319680,8589930496,4902477824,0
20,1733334057678,5500,800,800,5500,5500,800,800,800,3605,800,800,800,800,4307,800,800,800,800,4300,4297,800,800,800,800,800,4273,800,800,5500,800,5500,800,7.692307949066162,0,15.384615898132324,2.5,0,0,5,0,5,22.5,0,2.5,0,4.878048419952393,2.5,0,0,5.128205299377441,0,0,0,0,2.5641026496887207,0,0,0,2.5,0,4.878048419952393,0,17.073171615600586,0,0,2445787983,12282,8864,43416,42,0,18676.6015625,51561.874572753906,0,67221319680,8589930496,4907204608,0
