Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_ENERGY (mJ),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1733339441412,5500,5512,800,800,800,800,800,800,800,800,4299,800,5484,4300,4299,3946,2256,4299,4300,800,800,4300,800,800,800,4300,5500,800,5500,800,5260,800,2.702702760696411,2.702702760696411,8.108107566833496,2.6315789222717285,8.333333969116211,5.128205299377441,7.894736289978027,0,0,10.526315689086914,2.702702760696411,2.6315789222717285,7.692307949066162,2.702702760696411,5.405405521392822,0,2.702702760696411,2.702702760696411,5.263157844543457,5.128205299377441,5.263157844543457,7.692307949066162,2.6315789222717285,2.6315789222717285,2.6315789222717285,2.6315789222717285,2.6315789222717285,2.6315789222717285,0,2.6315789222717285,24.324325561523438,2.702702760696411,0,2551065594,12282,5740,29428,42,0,99169.56536865234,97885.8441772461,0,67221319680,8589930496,5001375744,0
199,1733339441412,5500,5512,800,800,800,800,800,800,800,800,4299,800,5484,4300,4299,3946,2256,4299,4300,800,800,4300,800,800,800,4300,5500,800,5500,800,5260,800,2.702702760696411,2.702702760696411,8.108107566833496,2.6315789222717285,8.333333969116211,5.128205299377441,7.894736289978027,0,0,10.526315689086914,2.702702760696411,2.6315789222717285,7.692307949066162,2.702702760696411,5.405405521392822,0,2.702702760696411,2.702702760696411,5.263157844543457,5.128205299377441,5.263157844543457,7.692307949066162,2.6315789222717285,2.6315789222717285,2.6315789222717285,2.6315789222717285,2.6315789222717285,2.6315789222717285,0,2.6315789222717285,24.324325561523438,2.702702760696411,0,2551065594,12282,5740,29428,42,0,99169.92700195313,97886.09381103516,0,67221319680,8589930496,5004468224,0
200,1733339441612,5500,5512,800,800,800,800,800,800,800,800,4299,800,5484,4300,4299,3946,2256,4299,4300,800,800,4300,800,800,800,4300,5500,800,5500,800,5260,800,0,0,4.34782600402832,0,8.69565200805664,0,0,0,4.1666669845581055,4.1666669845581055,4.1666669845581055,8.69565200805664,0,0,8.333333969116211,4.1666669845581055,4.1666669845581055,0,0,0,4.1666669845581055,4.34782600402832,0,0,0,0,0,0,20.833332061767578,0,34.78260803222656,0,0,2551070892,12282,5740,27882,45,0,99175.0654296875,97889.77349853516,0,67221319680,8589930496,4990070784,0
200,1733339441812,5500,5512,800,800,800,800,800,800,800,800,4299,800,5484,4300,4299,3946,2256,4299,4300,800,800,4300,800,800,800,4300,5500,800,5500,800,5260,800,0,0,9.523809432983398,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2551085471,12282,5740,38719,46,83,99182.58605957031,97895.83508300781,0,67221319680,8589930496,5003550720,0
200,1733339442012,5500,5512,800,800,800,800,800,800,800,800,4299,800,5484,4300,4299,3946,2256,4299,4300,800,800,4300,800,800,800,4300,5500,800,5500,800,5260,800,0,0,0,0,4.761904716491699,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2551100116,12282,5740,49680,46,94,99189.953125,97901.75073242188,0,67221319680,8589930496,5008683008,0
200,1733339442213,5500,5512,800,800,800,800,800,800,800,800,4299,800,5484,4300,4299,3946,2256,4299,4300,800,800,4300,800,800,800,4300,5500,800,5500,800,5260,800,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2551114864,12282,5740,60588,47,95,99197.47576904297,97907.82745361328,0,67221319680,8589930496,5004587008,0
200,1733339442413,5500,5512,800,800,800,800,800,800,800,800,4299,800,5484,4300,4299,3946,2256,4299,4300,800,800,4300,800,800,800,4300,5500,800,5500,800,5260,800,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2551129596,12282,5740,67629,47,95,99205.12084960938,97914.02642822266,0,67221319680,8589930496,5004316672,0
200,1733339442613,5500,5512,800,800,800,800,800,800,800,800,4299,800,5484,4300,4299,3946,2256,4299,4300,800,800,4300,800,800,800,4300,5500,800,5500,800,5260,800,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2551144297,12282,5740,83959,47,95,99212.53704833984,97919.99523925781,0,67221319680,8589930496,5007282176,0
200,1733339442813,5500,5512,800,800,800,800,800,800,800,800,4299,800,5484,4300,4299,3946,2256,4299,4300,800,800,4300,800,800,800,4300,5500,800,5500,800,5260,800,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2551158936,12282,5740,84927,47,95,99220.07696533203,97926.07489013672,0,67221319680,8589930496,5006155776,0
200,1733339443013,5500,5512,800,800,800,800,800,800,800,800,4299,800,5484,4300,4299,3946,2256,4299,4300,800,800,4300,800,800,800,4300,5500,800,5500,800,5260,800,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2551173177,12282,5740,85029,47,95,99227.5512084961,97932.09893798828,0,67221319680,8589930496,5005209600,0
