Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_ENERGY (mJ),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1733323482988,5517,800,5500,800,5500,800,800,800,800,800,800,4299,5488,800,4300,4300,800,4308,4300,800,800,4298,800,800,800,4299,800,800,5500,800,800,800,2.6315789222717285,2.6315789222717285,15.789472579956055,7.692307949066162,2.6315789222717285,2.6315789222717285,7.692307949066162,0,2.6315789222717285,2.6315789222717285,5.128205299377441,5.128205299377441,2.6315789222717285,5.263157844543457,0,5.263157844543457,7.692307949066162,2.5641026496887207,5.128205299377441,5.128205299377441,2.6315789222717285,2.702702760696411,2.6315789222717285,2.6315789222717285,5.128205299377441,5.263157844543457,10,2.6315789222717285,5.128205299377441,2.6315789222717285,15.000000953674316,5.128205299377441,0,2256536795,12282,5500,28416,41,0,123616.05517578125,224018.46618652344,0,67221319680,8589930496,4766388224,0
199,1733323482988,5517,800,5500,800,5500,800,800,800,800,800,800,4299,5488,800,4300,4300,800,4308,4300,800,800,4298,800,800,800,4299,800,800,5500,800,800,800,2.6315789222717285,2.6315789222717285,15.789472579956055,7.692307949066162,2.6315789222717285,2.6315789222717285,7.692307949066162,0,2.6315789222717285,2.6315789222717285,5.128205299377441,5.128205299377441,2.6315789222717285,5.263157844543457,0,5.263157844543457,7.692307949066162,2.5641026496887207,5.128205299377441,5.128205299377441,2.6315789222717285,2.702702760696411,2.6315789222717285,2.6315789222717285,5.128205299377441,5.263157844543457,10,2.6315789222717285,5.128205299377441,2.6315789222717285,15.000000953674316,5.128205299377441,0,2256536795,12282,5500,28416,41,0,123616.30712890625,224018.54064941406,0,67221319680,8589930496,4774617088,0
200,1733323483188,5517,800,5500,800,5500,800,800,800,800,800,800,4299,5488,800,4300,4300,800,4308,4300,800,800,4298,800,800,800,4299,800,800,5500,800,800,800,4.1666669845581055,0,16,8.333333969116211,12,0,4.1666669845581055,0,8,0,4,8,0,0,0,4,4.1666669845581055,0,4,0,0,0,0,0,0,0,4.1666669845581055,0,0,0,54.54545593261719,0,0,2256539187,12282,5500,25233,43,0,123620.88488769531,224021.67419433594,0,67221319680,8589930496,4775600128,0
200,1733323483388,5517,800,5500,800,5500,800,800,800,800,800,800,4299,5488,800,4300,4300,800,4308,4300,800,800,4298,800,800,800,4299,800,800,5500,800,800,800,0,0,5,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,5.263157844543457,0,0,0,100,0,0,2256549859,12282,5500,34581,44,56,123629.15069580078,224028.49194335938,0,67221319680,8589930496,4775600128,0
200,1733323483588,5517,800,5500,800,5500,800,800,800,800,800,800,4299,5488,800,4300,4300,800,4308,4300,800,800,4298,800,800,800,4299,800,800,5500,800,800,800,0,0,9.523809432983398,4.761904716491699,4.761904716491699,0,4.761904716491699,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,100,0,0,2256561080,12282,5500,44571,45,95,123637.54016113281,224035.4282836914,0,67221319680,8589930496,4775600128,0
200,1733323483788,5517,800,5500,800,5500,800,800,800,800,800,800,4299,5488,800,4300,4300,800,4308,4300,800,800,4298,800,800,800,4299,800,800,5500,800,800,800,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2256572257,12282,5500,54605,45,94,123645.81805419922,224042.2543334961,0,67221319680,8589930496,4775600128,0
200,1733323483988,5517,800,5500,800,5500,800,800,800,800,800,800,4299,5488,800,4300,4300,800,4308,4300,800,800,4298,800,800,800,4299,800,800,5500,800,800,800,0,0,5,4.761904716491699,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,100,0,0,2256583374,12282,5500,58503,45,95,123654.05181884766,224049.0400390625,0,67221319680,8589930496,4767334400,0
200,1733323484188,5517,800,5500,800,5500,800,800,800,800,800,800,4299,5488,800,4300,4300,800,4308,4300,800,800,4298,800,800,800,4299,800,800,5500,800,800,800,0,0,5,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2256594497,12282,5500,78882,45,95,123662.35192871094,224055.87591552734,0,67221319680,8589930496,4789694464,0
200,1733323484388,5517,800,5500,800,5500,800,800,800,800,800,800,4299,5488,800,4300,4300,800,4308,4300,800,800,4298,800,800,800,4299,800,800,5500,800,800,800,0,0,5,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2256605488,12282,5500,79857,45,94,123670.57287597656,224062.64392089844,0,67221319680,8589930496,4789694464,0
200,1733323484588,5517,800,5500,800,5500,800,800,800,800,800,800,4299,5488,800,4300,4300,800,4308,4300,800,800,4298,800,800,800,4299,800,800,5500,800,800,800,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2256616497,12282,5500,79868,45,95,123678.92456054688,224069.52380371094,0,67221319680,8589930496,4789694464,0
