Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_ENERGY (mJ),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1733360543912,5500,800,800,5500,800,800,800,800,4295,4299,4301,800,800,800,4299,4300,4298,4302,4300,4301,800,4298,800,800,4307,4300,5500,800,5500,800,5500,800,2.941176414489746,2.941176414489746,2.857142925262451,2.857142925262451,0,0,2.857142925262451,0,2.857142925262451,2.857142925262451,2.857142925262451,0,8.823529243469238,2.941176414489746,2.857142925262451,0,2.857142925262451,2.857142925262451,0,0,0,0,2.941176414489746,0,2.857142925262451,2.857142925262451,5.714285850524902,0,2.941176414489746,2.857142925262451,25.71428680419922,0,0,2963969543,12282,6288,44340,41,0,150647.5086669922,15642.308959960938,0,67221319680,8589930496,5082865664,0
200,1733360543912,5500,800,800,5500,800,800,800,800,4295,4299,4301,800,800,800,4299,4300,4298,4302,4300,4301,800,4298,800,800,4307,4300,5500,800,5500,800,5500,800,2.941176414489746,2.941176414489746,2.857142925262451,2.857142925262451,0,0,2.857142925262451,0,2.857142925262451,2.857142925262451,2.857142925262451,0,8.823529243469238,2.941176414489746,2.857142925262451,0,2.857142925262451,2.857142925262451,0,0,0,0,2.941176414489746,0,2.857142925262451,2.857142925262451,5.714285850524902,0,2.941176414489746,2.857142925262451,25.71428680419922,0,0,2963971288,12282,6288,40056,41,0,150647.72979736328,15642.403259277344,0,67221319680,8589930496,5082816512,0
200,1733360544112,5500,800,800,5500,800,800,800,800,4295,4299,4301,800,800,800,4299,4300,4298,4302,4300,4301,800,4298,800,800,4307,4300,5500,800,5500,800,5500,800,0,0,8.69565200805664,4.1666669845581055,0,0,0,0,16.666667938232422,4.34782600402832,0,8.333333969116211,0,0,0,0,0,0,4.34782600402832,4.1666669845581055,0,8.333333969116211,4.1666669845581055,0,0,0,26.086956024169922,0,4.34782600402832,0,9.090909004211426,0,0,2963978261,12282,6288,34132,43,0,150651.8660888672,15645.0908203125,0,67221319680,8589930496,5082251264,0
200,1733360544312,5500,800,800,5500,800,800,800,800,4295,4299,4301,800,800,800,4299,4300,4298,4302,4300,4301,800,4298,800,800,4307,4300,5500,800,5500,800,5500,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,9.523809432983398,0,0,2963991837,12282,6288,36013,44,85,150659.88793945313,15651.678588867188,0,67221319680,8589930496,5089587200,0
200,1733360544512,5500,800,800,5500,800,800,800,800,4295,4299,4301,800,800,800,4299,4300,4298,4302,4300,4301,800,4298,800,800,4307,4300,5500,800,5500,800,5500,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.523809432983398,0,0,2964005355,12282,6288,44574,44,96,150667.98602294922,15658.336120605469,0,67221319680,8589930496,5084901376,0
200,1733360544712,5500,800,800,5500,800,800,800,800,4295,4299,4301,800,800,800,4299,4300,4298,4302,4300,4301,800,4298,800,800,4307,4300,5500,800,5500,800,5500,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,2964018885,12282,6288,53120,45,96,150675.99151611328,15664.9072265625,0,67221319680,8589930496,5082120192,0
200,1733360544912,5500,800,800,5500,800,800,800,800,4295,4299,4301,800,800,800,4299,4300,4298,4302,4300,4301,800,4298,800,800,4307,4300,5500,800,5500,800,5500,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.263157844543457,0,0,2964032486,12282,6288,61726,45,96,150684.07696533203,15671.550109863281,0,67221319680,8589930496,5086302208,0
200,1733360545112,5500,800,800,5500,800,800,800,800,4295,4299,4301,800,800,800,4299,4300,4298,4302,4300,4301,800,4298,800,800,4307,4300,5500,800,5500,800,5500,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2964046057,12282,6288,70314,45,96,150692.16345214844,15678.203796386719,0,67221319680,8589930496,5081288704,0
200,1733360545312,5500,800,800,5500,800,800,800,800,4295,4299,4301,800,800,800,4299,4300,4298,4302,4300,4301,800,4298,800,800,4307,4300,5500,800,5500,800,5500,800,0,0,30.000001907348633,68.42105102539063,0,0,0,0,0,0,0,0,4.761904716491699,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2964059577,12282,6288,71968,45,96,150700.322265625,15684.912475585938,0,67221319680,8589930496,5081026560,0
200,1733360545513,5500,800,800,5500,800,800,800,800,4295,4299,4301,800,800,800,4299,4300,4298,4302,4300,4301,800,4298,800,800,4307,4300,5500,800,5500,800,5500,800,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.523809432983398,0,0,2964073096,12282,6288,72004,45,96,150708.38165283203,15691.534606933594,0,67221319680,8589930496,5085270016,0
