Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_ENERGY (mJ),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1733329698186,5500,800,5771,5800,800,800,800,800,800,800,4300,800,5524,3932,4299,800,4300,800,4301,4300,800,4299,800,800,800,4293,800,800,5500,800,800,800,2.702702760696411,2.777777910232544,24.324325561523438,5.555555820465088,5.405405521392822,10.810811042785645,2.702702760696411,5.405405521392822,2.702702760696411,5.405405521392822,5.405405521392822,7.894736289978027,2.777777910232544,2.777777910232544,5.555555820465088,2.702702760696411,5.405405521392822,5.405405521392822,2.857142925262451,5.405405521392822,5.405405521392822,7.894736289978027,2.777777910232544,2.777777910232544,2.777777910232544,5.405405521392822,2.777777910232544,5.405405521392822,5.405405521392822,2.777777910232544,25,5.263157844543457,0,2367318399,12282,5740,29137,41,0,217369.49700927734,15827.170349121094,0,67221319680,8589930496,4988284928,0
199,1733329698186,5500,800,5771,5800,800,800,800,800,800,800,4300,800,5524,3932,4299,800,4300,800,4301,4300,800,4299,800,800,800,4293,800,800,5500,800,800,800,2.702702760696411,2.777777910232544,24.324325561523438,5.555555820465088,5.405405521392822,10.810811042785645,2.702702760696411,5.405405521392822,2.702702760696411,5.405405521392822,5.405405521392822,7.894736289978027,2.777777910232544,2.777777910232544,5.555555820465088,2.702702760696411,5.405405521392822,5.405405521392822,2.857142925262451,5.405405521392822,5.405405521392822,7.894736289978027,2.777777910232544,2.777777910232544,2.777777910232544,5.405405521392822,2.777777910232544,5.405405521392822,5.405405521392822,2.777777910232544,25,5.263157844543457,0,2367318399,12282,5740,29137,41,0,217369.69525146484,15827.224548339844,0,67221319680,8589930496,4988284928,0
200,1733329698386,5500,800,5771,5800,800,800,800,800,800,800,4300,800,5524,3932,4299,800,4300,800,4301,4300,800,4299,800,800,800,4293,800,800,5500,800,800,800,8.333333969116211,0,65.21739196777344,0,8,0,4.1666669845581055,4.1666669845581055,0,0,0,0,0,7.692307949066162,4,0,0,7.692307949066162,4,0,0,0,0,0,0,0,0,0,0,0,8.333333969116211,0,0,2367322745,12282,5740,27098,44,0,217375.92742919922,15832.002868652344,0,67221319680,8589930496,5000409088,0
200,1733329698586,5500,800,5771,5800,800,800,800,800,800,800,4300,800,5524,3932,4299,800,4300,800,4301,4300,800,4299,800,800,800,4293,800,800,5500,800,800,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.000000953674316,0,0,2367336279,12282,5740,38010,45,79,217384.134765625,15838.767700195313,0,67221319680,8589930496,5003157504,0
200,1733329698786,5500,800,5771,5800,800,800,800,800,800,800,4300,800,5524,3932,4299,800,4300,800,4301,4300,800,4299,800,800,800,4293,800,800,5500,800,800,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.285715103149414,0,0,2367350019,12282,5740,49083,46,95,217392.32104492188,15845.5087890625,0,67221319680,8589930496,5002711040,0
200,1733329698986,5500,800,5771,5800,800,800,800,800,800,800,4300,800,5524,3932,4299,800,4300,800,4301,4300,800,4299,800,800,800,4293,800,800,5500,800,800,800,5.263157844543457,0,50,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.6315803527832,0,0,2367363631,12282,5740,60121,46,95,217400.5186767578,15852.259704589844,0,67221319680,8589930496,4987719680,0
200,1733329699186,5500,800,5771,5800,800,800,800,800,800,800,4300,800,5524,3932,4299,800,4300,800,4301,4300,800,4299,800,800,800,4293,800,800,5500,800,800,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.047618865966797,0,0,2367377198,12282,5740,71111,46,96,217408.58770751953,15858.882873535156,0,67221319680,8589930496,5001392128,0
200,1733329699386,5500,800,5771,5800,800,800,800,800,800,800,4300,800,5524,3932,4299,800,4300,800,4301,4300,800,4299,800,800,800,4293,800,800,5500,800,800,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.000000953674316,0,0,2367390801,12282,5740,84107,46,95,217416.5844116211,15865.43896484375,0,67221319680,8589930496,5001375744,0
200,1733329699586,5500,800,5771,5800,800,800,800,800,800,800,4300,800,5524,3932,4299,800,4300,800,4301,4300,800,4299,800,800,800,4293,800,800,5500,800,800,800,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.000000953674316,0,0,2367404337,12282,5740,85240,46,95,217424.66595458984,15872.074035644531,0,67221319680,8589930496,5001416704,0
200,1733329699786,5500,800,5771,5800,800,800,800,800,800,800,4300,800,5524,3932,4299,800,4300,800,4301,4300,800,4299,800,800,800,4293,800,800,5500,800,800,800,0,0,9.523809432983398,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.000000953674316,0,0,2367417885,12282,5740,85260,46,96,217432.87188720703,15878.839660644531,0,67221319680,8589930496,5001383936,0
