Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_ENERGY (mJ),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1733368777156,5500,800,5500,800,5500,800,800,800,4287,800,800,4299,800,4301,4299,800,800,4300,4297,4296,800,4261,4300,800,800,800,5500,800,5500,800,5500,800,3.0303030014038086,2.857142925262451,14.705883026123047,14.705883026123047,20.58823585510254,0,2.941176414489746,2.941176414489746,0,0,0,0,0,0,0,0,2.941176414489746,0,0,2.941176414489746,2.941176414489746,0,2.941176414489746,2.941176414489746,0,0,8.823529243469238,0,2.941176414489746,0,8.823529243469238,0,0,3117433867,12282,6066,40078,39,0,13833.78515625,88400.62115478516,0,67221319680,8589930496,5113294848,0
199,1733368777156,5500,800,5500,800,5500,800,800,800,4287,800,800,4299,800,4301,4299,800,800,4300,4297,4296,800,4261,4300,800,800,800,5500,800,5500,800,5500,800,3.0303030014038086,2.857142925262451,14.705883026123047,14.705883026123047,20.58823585510254,0,2.941176414489746,2.941176414489746,0,0,0,0,0,0,0,0,2.941176414489746,0,0,2.941176414489746,2.941176414489746,0,2.941176414489746,2.941176414489746,0,0,8.823529243469238,0,2.941176414489746,0,8.823529243469238,0,0,3117433867,12282,6066,40078,39,0,13834.001159667969,88400.72686767578,0,67221319680,8589930496,5099470848,0
200,1733368777356,5500,800,5500,800,5500,800,800,800,4287,800,800,4299,800,4301,4299,800,800,4300,4297,4296,800,4261,4300,800,800,800,5500,800,5500,800,5500,800,4.1666669845581055,0,4.1666669845581055,13.043478012084961,24,0,4.1666669845581055,0,8.333333969116211,0,4.1666669845581055,4.34782600402832,0,4.1666669845581055,0,4.1666669845581055,0,4.1666669845581055,0,0,4.1666669845581055,0,0,0,0,4.34782600402832,0,0,0,0,33.333335876464844,0,0,3117437284,12282,6070,29911,42,2,13839.309936523438,88404.57153320313,0,67221319680,8589930496,5117173760,0
200,1733368777556,5500,800,5500,800,5500,800,800,800,4287,800,800,4299,800,4301,4299,800,800,4300,4297,4296,800,4261,4300,800,800,800,5500,800,5500,800,5500,800,5,0,0,4.761904716491699,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,3117447225,12282,6070,33031,42,97,13847.400573730469,88411.2152709961,0,67221319680,8589930496,5114687488,0
200,1733368777756,5500,800,5500,800,5500,800,800,800,4287,800,800,4299,800,4301,4299,800,800,4300,4297,4296,800,4261,4300,800,800,800,5500,800,5500,800,5500,800,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4.761904716491699,0,3117458830,12282,6070,43304,43,97,13855.590209960938,88417.95812988281,0,67221319680,8589930496,5114281984,0
200,1733368777956,5500,800,5500,800,5500,800,800,800,4287,800,800,4299,800,4301,4299,800,800,4300,4297,4296,800,4261,4300,800,800,800,5500,800,5500,800,5500,800,4.761904716491699,0,4.761904716491699,4.761904716491699,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,3117470170,12282,6070,53272,43,97,13863.763977050781,88424.69451904297,0,67221319680,8589930496,5116178432,0
200,1733368778156,5500,800,5500,800,5500,800,800,800,4287,800,800,4299,800,4301,4299,800,800,4300,4297,4296,800,4261,4300,800,800,800,5500,800,5500,800,5500,800,0,0,5,4.761904716491699,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,3117481568,12282,6070,63323,43,98,13872.003295898438,88431.48596191406,0,67221319680,8589930496,5121507328,0
200,1733368778356,5500,800,5500,800,5500,800,800,800,4287,800,800,4299,800,4301,4299,800,800,4300,4297,4296,800,4261,4300,800,800,800,5500,800,5500,800,5500,800,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,3117492838,12282,6070,73361,43,98,13880.230590820313,88438.2719116211,0,67221319680,8589930496,5116252160,0
200,1733368778556,5500,800,5500,800,5500,800,800,800,4287,800,800,4299,800,4301,4299,800,800,4300,4297,4296,800,4261,4300,800,800,800,5500,800,5500,800,5500,800,0,0,10,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,3117505223,12282,6070,80007,43,97,13888.540283203125,88445.13195800781,0,67221319680,8589930496,5124612096,0
200,1733368778757,5500,800,5500,800,5500,800,800,800,4287,800,800,4299,800,4301,4299,800,800,4300,4297,4296,800,4261,4300,800,800,800,5500,800,5500,800,5500,800,0,0,10,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,3117517629,12282,6070,79802,43,98,13896.80517578125,88451.95556640625,0,67221319680,8589930496,5115138048,0
