Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_ENERGY (mJ),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1733342704541,5500,5503,4825,800,5499,800,800,800,4299,800,4299,800,5453,800,800,4298,4300,4300,4299,800,800,800,4299,800,4301,800,800,800,5500,800,800,800,2.941176414489746,2.857142925262451,24.24242401123047,0,5.714285850524902,2.857142925262451,2.941176414489746,0,2.857142925262451,2.857142925262451,0,5.714285850524902,2.941176414489746,2.857142925262451,2.857142925262451,2.941176414489746,2.941176414489746,2.857142925262451,0,2.941176414489746,0,5.555555820465088,2.857142925262451,0,0,0,11.428571701049805,2.857142925262451,2.857142925262451,0,9.090909004211426,2.857142925262451,0,2611684154,12282,9060,31191,38,0,145049.572265625,123191.45330810547,0,67221319680,8589930496,4979568640,0
200,1733342704541,5500,5503,4825,800,5499,800,800,800,4299,800,4299,800,5453,800,800,4298,4300,4300,4299,800,800,800,4299,800,4301,800,800,800,5500,800,800,800,2.941176414489746,2.857142925262451,24.24242401123047,0,5.714285850524902,2.857142925262451,2.941176414489746,0,2.857142925262451,2.857142925262451,0,5.714285850524902,2.941176414489746,2.857142925262451,2.857142925262451,2.941176414489746,2.941176414489746,2.857142925262451,0,2.941176414489746,0,5.555555820465088,2.857142925262451,0,0,0,11.428571701049805,2.857142925262451,2.857142925262451,0,9.090909004211426,2.857142925262451,0,2611684154,12282,9060,31191,38,0,145050.00653076172,123191.7709350586,0,67221319680,8589930496,4981415936,0
200,1733342704742,5500,5503,4825,800,5499,800,800,800,4299,800,4299,800,5453,800,800,4298,4300,4300,4299,800,800,800,4299,800,4301,800,800,800,5500,800,800,800,0,0,16.666667938232422,0,0,0,8.333333969116211,0,0,4.34782600402832,4.1666669845581055,0,0,4.34782600402832,0,0,0,0,4.1666669845581055,8.69565200805664,4.1666669845581055,0,4.1666669845581055,0,0,0,0,0,0,0,41.666664123535156,0,0,2611689065,12282,9072,29005,41,0,145054.46466064453,123194.7767944336,0,67221319680,8589930496,4997660672,0
200,1733342704942,5500,5503,4825,800,5499,800,800,800,4299,800,4299,800,5453,800,800,4298,4300,4300,4299,800,800,800,4299,800,4301,800,800,800,5500,800,800,800,0,0,5.263157844543457,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2611699324,12282,9072,32296,42,70,145062.94158935547,123201.82287597656,0,67221319680,8589930496,5001547776,0
200,1733342705142,5500,5503,4825,800,5499,800,800,800,4299,800,4299,800,5453,800,800,4298,4300,4300,4299,800,800,800,4299,800,4301,800,800,800,5500,800,800,800,0,0,9.523809432983398,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2611709632,12282,9072,38762,42,100,145070.97967529297,123208.43115234375,0,67221319680,8589930496,4994748416,0
200,1733342705342,5500,5503,4825,800,5499,800,800,800,4299,800,4299,800,5453,800,800,4298,4300,4300,4299,800,800,800,4299,800,4301,800,800,800,5500,800,800,800,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2611720240,12282,9072,45713,42,100,145079.25677490234,123215.26593017578,0,67221319680,8589930496,5001129984,0
199,1733342705542,5500,5503,4825,800,5499,800,800,800,4299,800,4299,800,5453,800,800,4298,4300,4300,4299,800,800,800,4299,800,4301,800,800,800,5500,800,800,800,0,0,5.263157844543457,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2611732652,12282,9072,54478,42,94,145087.30938720703,123221.87768554688,0,67221319680,8589930496,4994592768,0
200,1733342705742,5500,5503,4825,800,5499,800,800,800,4299,800,4299,800,5453,800,800,4298,4300,4300,4299,800,800,800,4299,800,4301,800,800,800,5500,800,800,800,0,0,5,0,4.761904716491699,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2611744935,12282,9072,63214,42,95,145095.40869140625,123228.53289794922,0,67221319680,8589930496,4994932736,0
200,1733342705942,5500,5503,4825,800,5499,800,800,800,4299,800,4299,800,5453,800,800,4298,4300,4300,4299,800,800,800,4299,800,4301,800,800,800,5500,800,800,800,0,0,5,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2611757126,12282,9072,67424,42,95,145103.63159179688,123235.30944824219,0,67221319680,8589930496,5003362304,0
200,1733342706142,5500,5503,4825,800,5499,800,800,800,4299,800,4299,800,5453,800,800,4298,4300,4300,4299,800,800,800,4299,800,4301,800,800,800,5500,800,800,800,0,0,9.523809432983398,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2611769375,12282,9072,69787,42,93,145111.71551513672,123241.95281982422,0,67221319680,8589930496,4999921664,0
