Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),GPU0_ENERGY (mJ),GPU0_MEMORY_TOTAL,GPU0_MEMORY_USED,GPU0_POWER (mWatts),GPU0_TEMPERATURE,GPU0_USAGE,PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1733354520952,5500,5500,5771,800,800,800,5500,800,4301,800,4299,4298,5500,800,4299,4300,800,800,800,4300,4298,800,4299,800,4202,800,5500,800,800,800,800,800,2.941176414489746,0,25.71428680419922,2.857142925262451,0,2.857142925262451,0,2.777777910232544,2.941176414489746,0,0,0,2.857142925262451,2.777777910232544,8.333333969116211,2.857142925262451,0,0,2.857142925262451,2.857142925262451,2.857142925262451,2.857142925262451,0,0,5.555555820465088,0,2.857142925262451,2.777777910232544,2.857142925262451,2.777777910232544,13.88888931274414,2.777777910232544,0,2855570032,12282,5500,24469,40,0,64897.128845214844,230122.455078125,0,67221319680,8589930496,5097611264,0
200,1733354520952,5500,5500,5771,800,800,800,5500,800,4301,800,4299,4298,5500,800,4299,4300,800,800,800,4300,4298,800,4299,800,4202,800,5500,800,800,800,800,800,2.941176414489746,0,25.71428680419922,2.857142925262451,0,2.857142925262451,0,2.777777910232544,2.941176414489746,0,0,0,2.857142925262451,2.777777910232544,8.333333969116211,2.857142925262451,0,0,2.857142925262451,2.857142925262451,2.857142925262451,2.857142925262451,0,0,5.555555820465088,0,2.857142925262451,2.777777910232544,2.857142925262451,2.777777910232544,13.88888931274414,2.777777910232544,0,2855570032,12282,5500,24469,40,0,64897.301025390625,230122.52893066406,0,67221319680,8589930496,5095747584,0
200,1733354521152,5500,5500,5771,800,800,800,5500,800,4301,800,4299,4298,5500,800,4299,4300,800,800,800,4300,4298,800,4299,800,4202,800,5500,800,800,800,800,800,0,0,24,4.1666669845581055,12,0,4,0,12.5,7.692307949066162,8,0,0,0,0,8.69565200805664,0,0,0,4.1666669845581055,0,0,0,0,0,0,0,0,0,0,33.333335876464844,0,0,2855572959,12282,5518,24585,43,0,64902.374084472656,230126.13763427734,0,67221319680,8589930496,5108310016,0
200,1733354521352,5500,5500,5771,800,800,800,5500,800,4301,800,4299,4298,5500,800,4299,4300,800,800,800,4300,4298,800,4299,800,4202,800,5500,800,800,800,800,800,0,0,5,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2855583035,12282,5518,31092,44,53,64910.24353027344,230132.5789794922,0,67221319680,8589930496,5108396032,0
200,1733354521552,5500,5500,5771,800,800,800,5500,800,4301,800,4299,4298,5500,800,4299,4300,800,800,800,4300,4298,800,4299,800,4202,800,5500,800,800,800,800,800,0,0,5.263157844543457,5.263157844543457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2855593192,12282,5518,37645,44,100,64918.17706298828,230139.08331298828,0,67221319680,8589930496,5111418880,0
200,1733354521752,5500,5500,5771,800,800,800,5500,800,4301,800,4299,4298,5500,800,4299,4300,800,800,800,4300,4298,800,4299,800,4202,800,5500,800,800,800,800,800,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,2855606456,12282,5518,47216,44,97,64926.30676269531,230145.77001953125,0,67221319680,8589930496,5114658816,0
200,1733354521952,5500,5500,5771,800,800,800,5500,800,4301,800,4299,4298,5500,800,4299,4300,800,800,800,4300,4298,800,4299,800,4202,800,5500,800,800,800,800,800,0,0,38.095237731933594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.68421173095703,0,0,2855620002,12282,5518,57020,44,95,64934.47186279297,230152.47271728516,0,67221319680,8589930496,5108084736,0
200,1733354522152,5500,5500,5771,800,800,800,5500,800,4301,800,4299,4298,5500,800,4299,4300,800,800,800,4300,4298,800,4299,800,4202,800,5500,800,800,800,800,800,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2855633676,12282,5518,66867,44,94,64942.49084472656,230159.0450439453,0,67221319680,8589930496,5106130944,0
200,1733354522353,5500,5500,5771,800,800,800,5500,800,4301,800,4299,4298,5500,800,4299,4300,800,800,800,4300,4298,800,4299,800,4202,800,5500,800,800,800,800,800,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,2855647006,12282,5518,73443,45,95,64950.57678222656,230165.67193603516,0,67221319680,8589930496,5112881152,0
200,1733354522553,5500,5500,5771,800,800,800,5500,800,4301,800,4299,4298,5500,800,4299,4300,800,800,800,4300,4298,800,4299,800,4202,800,5500,800,800,800,800,800,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,100,0,0,2855660539,12282,5518,76758,45,96,64958.6259765625,230172.27325439453,0,67221319680,8589930496,5112598528,0
